Date,Last Price,Volume,SMAVG (15)
3/1/2017,104.04,10331843,9400498
2/28/2017,102.9,8017478,9088751
2/27/2017,103.6,6865880,9012032
2/24/2017,102.95,7356558,8967482
2/23/2017,102.46,10095637,8835153
2/22/2017,104.2,15779442,8544536
2/21/2017,102.12,8189639,7994575
2/17/2017,100.52,8258244,8023250
2/16/2017,100.82,7464034,8008101
2/15/2017,101.55,12384440,8344150
2/14/2017,101.59,10240705,9073372
2/13/2017,103.1,9728978,10869428
2/10/2017,102.36,7680312,11160185
2/9/2017,103.34,8435817,11293883
2/8/2017,103.57,10178465,11204160
2/7/2017,100.83,5655631,10966305
2/6/2017,100.9,6866702,11012092
2/3/2017,100.39,6197622,11267717
2/2/2017,100.84,5371631,11416189
2/1/2017,101.57,5736373,11640473
1/31/2017,101.31,7530026,12243420
1/30/2017,101.02,8619760,12463385
1/27/2017,102.07,8031012,12398054
1/26/2017,102.75,12504773,12984089
1/25/2017,104.06,23322772,12916449
1/24/2017,101.43,37181540,11947556
1/23/2017,98.41,14090338,9949524
1/20/2017,96.06,9685787,9374642
1/19/2017,96.17,7089962,9156995
1/18/2017,96,6610650,9032865
1/17/2017,96.12,6342427,9016166
1/13/2017,96.27,10701089,9553638
1/12/2017,95.9,8424702,9443224
1/11/2017,96.94,8735888,9443893
1/10/2017,96.75,14780567,9543252
1/9/2017,94.72,10829512,9313982
1/6/2017,93.89,7639786,9873051
1/5/2017,94.37,16821544,9973980
1/4/2017,90.51,11490165,9551965
1/3/2017,88.6,8789386,9409679
12/30/2016,87.81,7211060,9435557
12/29/2016,87.33,5467104,9682788
12/28/2016,87.37,6421078,10200982
12/27/2016,87.54,5228010,10292098
12/23/2016,86.79,6360165,10537074
12/22/2016,86.8,14404521,10894318
12/21/2016,89.25,9044867,11536062
12/20/2016,89.84,8434744,11696254
12/19/2016,88.93,10226275,12077062
12/16/2016,88.67,11341520,12351314
12/15/2016,88.85,19215542,11919780
12/14/2016,91.19,9153726,11421664
12/13/2016,92.16,10491316,11504991
12/12/2016,92.47,9355867,11402906
12/9/2016,93.28,9177566,11448020
12/8/2016,92.31,10919524,11528198
12/7/2016,91.07,13240009,11738874
12/6/2016,90.4,7787821,11971070
12/5/2016,90.99,8902646,13275628
12/2/2016,90.48,11718827,14263836
12/1/2016,89.86,24030680,15305691
11/30/2016,94.02,11447742,15100182
11/29/2016,94.99,14146870,14876406
11/28/2016,93.76,14340055,14679838
11/25/2016,93.01,4868511,14327069
11/23/2016,93.03,11743806,15163344
11/22/2016,93.21,10403624,16851556
11/21/2016,93.41,8960045,17577134
11/18/2016,93.39,10032576,18035656
11/17/2016,94.07,10380231,17932118
11/16/2016,92.86,14079662,17827242
11/15/2016,91,16722956,17393920
11/14/2016,89.77,27356192,16878102
11/11/2016,92.99,23725758,15780944
11/10/2016,94.34,27346656,14737433
11/9/2016,96.67,20948040,13388308
11/8/2016,99.85,8091111,12586368
11/7/2016,99.35,11198343,12787440
11/4/2016,97.57,9048524,12730998
11/3/2016,97.75,17412642,12980397
11/2/2016,98.51,37066972,13312219
11/1/2016,101.15,21287288,12070087
10/31/2016,101.69,15837901,11645372
10/28/2016,101.93,8479491,11357287
10/27/2016,102.38,8807090,11388945
10/26/2016,102.78,7579847,11460843
10/25/2016,104.22,8985668,11833957
10/24/2016,104.5,10898833,11972835
10/21/2016,103.94,8073095,11969544
10/20/2016,103.85,7109782,12469838
10/19/2016,103.93,8918931,14011631
10/18/2016,103.34,11107198,14508475
10/17/2016,102.84,10351713,14938443
10/14/2016,101.85,12789498,15368684
10/13/2016,102.15,22389980,16054916
10/12/2016,103.62,18434984,16937432
10/11/2016,105.23,14916564,17241572
10/10/2016,108.41,11516628,17104720
10/7/2016,106,8954371,17352584
10/6/2016,107.08,9885558,18113190
10/5/2016,106.96,13176546,18843556
10/4/2016,105.45,11068841,19272100
10/3/2016,105.38,10849473,19867840
9/30/2016,105.79,15577503,20299086
9/29/2016,105.55,30236672,20677280
9/28/2016,108.75,16371600,19693202
9/27/2016,108.26,17556710,19652346
9/26/2016,105.89,16805336,20668816
9/23/2016,107.71,23082976,20713968
9/22/2016,109.36,35627728,20067594
9/21/2016,106,22997062,19600214
9/20/2016,101.45,12863809,19000026
9/19/2016,103.03,15234574,18730328
9/16/2016,104.64,20363472,18656952
9/15/2016,104.45,20841028,18168712
9/14/2016,102.4,19604724,17627748
9/13/2016,100.28,20004920,16963888
9/12/2016,100.8,17318186,16711751
9/9/2016,99.62,21250414,16508345
9/8/2016,102.57,15475494,16092254
9/7/2016,102.32,15758762,16059284
9/6/2016,103.78,32803768,16842964
9/2/2016,99.25,17482616,16910274
9/1/2016,97.42,13387366,20542656
8/31/2016,97.19,28617010,23261444
8/30/2016,96,13994246,23233368
8/29/2016,94.88,8818346,23323700
8/26/2016,95.06,14133920,23504360
8/25/2016,93.94,13039874,23188876
8/24/2016,93.88,12726565,23034990
8/23/2016,95.79,9646830,22544272
8/22/2016,95.65,16222875,22413926
8/19/2016,96.86,14267089,22225814
8/18/2016,97,15009049,21855292
8/17/2016,97,14980944,21353124
8/16/2016,96.66,27513960,21129660
8/15/2016,97.17,33813432,19809708
8/12/2016,98.25,71968344,18434540
8/11/2016,91.77,54169168,14035874
8/10/2016,87.33,28195880,11104068
8/9/2016,85.24,15349237,10157074
8/8/2016,85,11528244,9787083
8/5/2016,84.59,9401657,9826105
8/4/2016,84.75,10731563,9793986
8/3/2016,83.67,5365813,9702645
8/2/2016,83.8,7691627,10060870
8/1/2016,84.34,13401193,10567702
7/29/2016,82.48,8709279,10835453
7/28/2016,83.12,7476531,11190106
7/27/2016,83.1,11628979,11146197
7/26/2016,83.59,7714661,10886774
7/25/2016,83.19,13185912,10828812
7/22/2016,84.49,5988370,10434503
7/21/2016,84.18,10192080,10867634
7/20/2016,84.42,13990957,10952161
7/19/2016,82.77,9799375,10770511
7/18/2016,82.65,12113575,11134004
7/15/2016,81.25,8919868,11541418
7/14/2016,81.74,9361454,11498725
7/13/2016,80.57,10739182,11419351
7/12/2016,81.74,15294115,11295528
7/11/2016,81.46,17417456,10917629
7/8/2016,78.99,14029075,10795304
7/7/2016,79.35,6817894,10764743
7/6/2016,78.64,7737637,11292538
7/5/2016,78.97,6845232,12267286
7/1/2016,79.65,7271279,12564321
6/30/2016,79.53,12485338,12774306
6/29/2016,78.04,11459983,12541580
6/28/2016,76.28,11266195,12551852
6/27/2016,74.23,15251773,12659304
6/24/2016,76.29,18224792,12920259
6/23/2016,79.14,8279464,13284322
6/22/2016,78.73,8170856,15757656
6/21/2016,78.62,8881825,19381700
6/20/2016,78.15,9625641,24047004
6/17/2016,77,15582575,25042156
6/16/2016,78.27,13570656,25801224
6/15/2016,78.39,14734824,28208880
6/14/2016,77.77,22358856,28340404
6/13/2016,75.45,11300757,27328980
6/10/2016,75.92,10421059,27311858
6/9/2016,77.56,8994449,27171618
6/8/2016,77.64,11614055,27177710
6/7/2016,77.84,12877981,27134822
6/6/2016,78.06,19166096,27053692
6/3/2016,76.62,23685736,26447818
6/2/2016,77.3,45379472,25454860
6/1/2016,76.69,62531512,23167728
5/31/2016,82,78861384,19620276
5/27/2016,80.97,24552936,15149233
5/26/2016,78.35,26968572,14369841
5/25/2016,75.59,49685520,14435327
5/24/2016,81.12,16707662,12078068
5/23/2016,79,7187516,11498835
5/20/2016,78.79,11043922,11534205
5/19/2016,78.32,8317470,11472893
5/18/2016,79.03,9085812,11582390
5/17/2016,79.35,10970726,11742797
5/16/2016,79.29,11661034,11653596
5/13/2016,77.16,10077984,11490034
5/12/2016,79.16,8791371,11394792
5/11/2016,79.8,11072489,11396631
5/10/2016,79.72,9319729,11652589
5/9/2016,79.41,11795753,12014075
5/6/2016,79.2,12862054,11745492
5/5/2016,78.83,27950856,11668630
5/4/2016,75.82,14326645,10646007
5/3/2016,75.91,8019171,10634292
5/2/2016,76.61,7718058,10574040
4/29/2016,76.94,10124250,10585936
4/28/2016,76.4,9959913,10471065
4/27/2016,77.65,11491918,10536265
4/26/2016,78.61,9632708,10374933
4/25/2016,78.84,9207614,10373013
4/22/2016,79.89,8649349,10413660
4/21/2016,80.78,8818957,10454516
4/20/2016,81.21,14911857,10621154
4/19/2016,79.46,14742025,10340099
4/18/2016,79.01,7767005,10192963
4/15/2016,78.97,11709125,10080633
4/14/2016,79.61,12611504,9888916
4/13/2016,79.64,14150926,9768605
4/12/2016,77.86,7115386,9435107
4/11/2016,77.71,7896503,9993631
4/8/2016,77.47,8401183,10357204
4/7/2016,77.61,10937914,10425385
4/6/2016,78.68,9071942,10209603
4/5/2016,77.32,9603910,10163055
4/4/2016,79.08,9817315,10260779
4/1/2016,78.73,9262187,10354238
3/31/2016,79.03,11318526,10486617
3/30/2016,78.86,10696031,10217607
3/29/2016,78.08,12534992,10082587
3/28/2016,76.48,6082051,9996557
3/24/2016,75.86,8833367,10308659
3/23/2016,76.56,10806847,10492859
3/22/2016,78.18,9148448,10472606
3/21/2016,78.11,15493250,10796553
3/18/2016,76.25,13350099,10962613
3/17/2016,74.25,9423899,10878212
3/16/2016,73.5,7701181,11229023
3/15/2016,72.23,8373721,11434375
3/14/2016,73.35,11069776,11738168
3/11/2016,74.01,11219201,11893875
3/10/2016,71.97,11247868,11968258
3/9/2016,72.43,7283370,12188253
3/8/2016,71.07,8670739,12666503
3/7/2016,72.89,11244533,13537479
3/4/2016,72.22,10763583,13699149
3/3/2016,71.02,11596375,13982143
3/2/2016,71.25,10503045,13808955
3/1/2016,70.86,14007655,13957972
2/29/2016,68.81,17984156,14101322
2/26/2016,66.91,12084083,13758568
2/25/2016,66.66,14686063,14480399
2/24/2016,67.23,10781450,15629236
2/23/2016,66.97,12930625,16187193
2/22/2016,68.84,13405383,16406070
2/19/2016,67.28,12334936,17218690
2/18/2016,66.52,14547793,18607370
2/17/2016,66.38,14457123,18854688
2/16/2016,66.29,21735388,18655768
2/12/2016,60.89,13669574,18192262
2/11/2016,60.57,15008495,18336604
2/10/2016,61.78,8998555,18441138
2/9/2016,61.39,12738302,19138858
2/8/2016,61.1,16157911,19451084
2/5/2016,62.64,12842834,19755388
2/4/2016,64.86,22911548,20080508
2/3/2016,63.44,31918624,19385088
2/2/2016,65.09,19150800,18154246
2/1/2016,67.03,16213789,18008286
1/29/2016,67.03,25594680,18315006
1/28/2016,66.92,33165128,18427900
1/27/2016,69.54,18257580,16988174
1/26/2016,69.77,11473319,16721596
1/25/2016,69.72,14782802,17494460
1/22/2016,70.37,15834702,16958574
1/21/2016,70.72,16576491,16368546
1/20/2016,68.71,19464372,15726292
1/19/2016,70.13,17421676,15049960
1/15/2016,69.59,20722464,14140203
1/14/2016,72.25,17719648,13507941
1/13/2016,70.29,12480235,13178514
1/12/2016,72.68,13456017,12886135
1/11/2016,69.92,16961400,12800315
1/8/2016,70.8,20814578,12536423
1/7/2016,72.72,27288086,12253822
1/6/2016,77.33,11569250,11304935
1/5/2016,78.63,14258895,11338833
1/4/2016,76.69,23066272,11774477
12/31/2015,81.27,6744517,10935042
12/30/2015,81.68,6984289,11946686
12/29/2015,83.26,6942676,12458897
12/28/2015,82.14,9319397,12787750
12/24/2015,83.71,3775327,13203456
12/23/2015,84.8,11238523,14487050
12/22/2015,84.84,12778246,16178584
12/21/2015,82.87,8094552,17075732
12/18/2015,82.65,12168724,23063698
12/17/2015,83.56,13003014,23092472
12/16/2015,84.63,16575557,23314332
12/15/2015,82.49,13054779,23228202
12/14/2015,80.57,12077721,23608974
12/11/2015,79.74,20793568,24205514
12/10/2015,84.33,10474745,23865456
12/9/2015,83.42,21919178,24282830
12/8/2015,84.38,14667441,23652978
12/7/2015,84.76,11875479,23811514
12/4/2015,84.85,15554984,24635516
12/3/2015,82.59,23029236,24854502
12/2/2015,85,36611540,25294994
12/1/2015,84,26235460,24321184
11/30/2015,84.08,97914048,23844922
11/27/2015,81.38,12600339,19886052
11/25/2015,81.71,16330912,20423176
11/24/2015,80.86,15283587,20916350
11/23/2015,81.31,18766372,20673532
11/20/2015,79.95,21025812,20344268
11/19/2015,77.87,15692710,20325248
11/18/2015,77.69,16735364,20374514
11/17/2015,78.13,12471386,20927294
11/16/2015,78.3,17045472,23483584
11/13/2015,75.85,24235506,24001868
11/12/2015,78.76,18839784,23886888
11/11/2015,79.85,29636606,23351664
11/10/2015,81.43,22004408,22499972
11/9/2015,81.38,19091538,21772574
11/6/2015,83.61,38530984,21225600
11/5/2015,85.38,20657188,19720436
11/4/2015,85.4,23728526,19556822
11/3/2015,83.44,11641315,18793990
11/2/2015,84.35,13827413,18888092
10/30/2015,83.83,20740520,19002870
10/29/2015,82.22,16431699,18604360
10/28/2015,82.35,25027054,18753416
10/27/2015,79.44,50815752,18138170
10/26/2015,76.35,24819716,15391846
10/23/2015,75.62,22510816,14642762
10/22/2015,70.99,10811421,14632461
10/21/2015,69.48,16861232,14454881
10/20/2015,71.79,11093433,14448604
10/19/2015,72.65,10886932,14827111
10/16/2015,71.99,15953520,15478758
10/15/2015,71.78,18202980,15549126
10/14/2015,68.54,12286059,15711977
10/13/2015,69.68,13052831,16405214
10/12/2015,70.3,15549080,16528217
10/9/2015,68.71,14762889,16981952
10/8/2015,67.7,18667536,17339580
10/7/2015,66.28,15798364,17201382
10/6/2015,63.92,9620882,17868224
10/5/2015,63.93,13583461,19162500
10/2/2015,63.2,22356300,20041154
10/1/2015,58.87,8147714,19733866
9/30/2015,58.97,16767074,20076124
9/29/2015,57.82,16771037,21168176
9/28/2015,57.39,20661638,23405334
9/25/2015,59.24,17009052,23240320
9/24/2015,59.92,20645736,23159928
9/23/2015,60,22684620,22675296
9/22/2015,61.9,14897867,22727050
9/21/2015,63.9,22355098,22965852
9/18/2015,65.75,20127316,22182488
9/17/2015,66,16594558,22048922
9/16/2015,67.23,25801008,22701898
9/15/2015,64.85,29035034,22978390
9/14/2015,62.6,26763268,23134484
9/11/2015,64.63,17746964,23292174
9/10/2015,63.83,13281586,23508752
9/9/2015,64.04,33147864,23835274
9/8/2015,60.91,50328412,22369092
9/4/2015,63.91,18186408,19859024
9/3/2015,66.47,15803187,19471082
9/2/2015,65.54,13376254,19966252
9/1/2015,64.83,23460928,21820456
8/31/2015,66.12,18479892,21788166
8/28/2015,70.07,10604633,21307954
8/27/2015,70.84,18123836,21183568
8/26/2015,68.66,26389196,20595164
8/25/2015,68.57,29948392,19336060
8/24/2015,65.8,31376440,17906244
8/21/2015,68.18,29128632,16432946
8/20/2015,70.32,20995616,15336834
8/19/2015,73.12,18179412,14399443
8/18/2015,73.88,11155139,13665956
8/17/2015,75.19,12677386,13730467
8/14/2015,74.76,12367296,13697689
8/13/2015,75.11,23230714,13457197
8/12/2015,73.38,41189332,12405302
8/11/2015,77.34,22976584,10406629
8/10/2015,80.47,11276691,9258235
8/7/2015,78.82,8738846,9048196
8/6/2015,78.96,9297795,9432631
8/5/2015,79.82,7502631,9386414
8/4/2015,78.87,8501158,9520518
8/3/2015,77.99,9276951,9455062
7/31/2015,78.34,12686961,9526633
7/30/2015,79.96,6934742,9429134
7/29/2015,80.26,7177109,10285397
7/28/2015,80.56,12122816,11321249
7/27/2015,81.4,12185711,12794506
7/24/2015,83.02,8759920,12773072
7/23/2015,83.88,7452287,12639758
7/22/2015,84.15,11209240,12539604
7/21/2015,82.54,5750662,12633961
7/20/2015,82.67,8126115,13263901
7/17/2015,83.36,14505365,13566731
7/16/2015,81.53,8604535,13196362
7/15/2015,80.73,9514204,13251677
7/14/2015,81.5,7519316,13378153
7/13/2015,81.86,10350512,13353812
7/10/2015,80.3,11224480,13351577
7/9/2015,79.04,19778690,13385755
7/8/2015,77.94,22714886,12749943
7/7/2015,79.62,34221660,11967230
7/6/2015,80.23,11864204,10367813
7/2/2015,82.07,6760209,10242009
7/1/2015,82.46,5949978,10705739
6/30/2015,82.27,12624595,11145827
6/29/2015,81.07,15199761,11376306
6/26/2015,83.28,12668574,11409810
6/25/2015,85.24,8949824,11322164
6/24/2015,85.17,9434264,11304778
6/23/2015,85.08,11411344,11304361
6/22/2015,85.68,7154206,11201288
6/19/2015,85.74,10316974,11384737
6/18/2015,86.75,11737153,11623150
6/17/2015,86.8,10241517,11788205
6/16/2015,86.09,10974185,11740056
6/15/2015,86.12,10230405,12053437
6/12/2015,86.63,9977141,12850300
6/11/2015,87.21,13716159,14900450
6/10/2015,88.9,12551297,15973525
6/9/2015,87.58,16081784,16518621
6/8/2015,88.29,15702324,16345848
6/5/2015,90.71,11353884,16194000
6/4/2015,90.59,8689039,16242931
6/3/2015,90.79,9428006,16931390
6/2/2015,90.51,9865253,17374706
6/1/2015,90.78,9905935,18035486
5/29/2015,89.32,13893161,19384466
5/28/2015,90.95,14212989,23088174
5/27/2015,92.6,9519276,23804208
5/26/2015,92.52,15674909,25347052
5/22/2015,93.27,22183344,25738822
5/21/2015,93.88,40729388,25453966
5/20/2015,90.7,29812284,23685984
5/19/2015,88.21,20727734,23105032
5/18/2015,87.11,13490194,22463884
5/15/2015,88.46,13424597,22726818
5/14/2015,88.4,12087851,23235736
5/13/2015,87.53,19015928,23195430
5/12/2015,86.77,16077757,22815496
5/11/2015,86.72,19776948,22414044
5/8/2015,87.06,30140638,21993644
5/7/2015,86,69448768,21503720
5/6/2015,80,24953500,17677040
5/5/2015,79.54,32661944,16828530
5/4/2015,80.59,21551458,15439003
5/1/2015,81.17,17910494,15055376
4/30/2015,81.29,14209658,15081361
4/29/2015,82.45,21098024,15987407
4/28/2015,85.08,11110498,16324974
4/27/2015,84.9,17434200,16213809
4/24/2015,84.57,21058384,15905566
4/23/2015,82.28,11483253,15826218
4/22/2015,82.05,13316927,16053761
4/21/2015,82.42,10055961,15953492
4/20/2015,82.2,13470955,15951129
4/17/2015,81.9,22791776,15699982
4/16/2015,84.06,12048583,14994398
4/15/2015,84.67,12225844,15091641
4/14/2015,85,11819027,15246256
4/13/2015,84.28,15797050,15203924
4/10/2015,84.58,18300268,15562885
4/9/2015,86.14,27800360,16373180
4/8/2015,85.39,26161528,16897354
4/7/2015,82.21,9443023,16329184
4/6/2015,81.82,12810548,16826694
4/2/2015,82.28,19868164,16816874
4/1/2015,82.36,14896406,16241130
3/31/2015,83.24,11812889,16099287
3/30/2015,83.9,10020509,16232895
3/27/2015,84.58,9703760,16739297
3/26/2015,84.17,12208015,16803960
3/25/2015,83.75,13507223,17224412
3/24/2015,83.63,14545075,18764412
3/23/2015,84.25,11184040,20411146
3/20/2015,85.2,21181464,20413102
3/19/2015,85.74,30454698,19559482
3/18/2015,84.59,35662980,18113388
3/17/2015,84.5,17638968,16645572
3/16/2015,84,16905668,16526069
3/13/2015,81.86,12663261,16023553
3/12/2015,81.92,11232001,15700784
3/11/2015,81.99,12768747,15458920
3/10/2015,82.97,13817017,15102488
3/9/2015,82.53,17616540,15194131
3/6/2015,84.4,10673713,14997376
3/5/2015,86.1,18514792,15297648
3/4/2015,85.49,36607208,14889454
3/3/2015,81.58,39246080,13251863
3/2/2015,84,11213400,11442761
2/27/2015,85.12,8377156,11870673
2/26/2015,85.37,8763283,13240606
2/25/2015,86.19,13645741,13632630
2/24/2015,84.69,15846433,13623732
2/23/2015,85.47,9367921,13824992
2/20/2015,86.64,7821725,15654255
2/19/2015,86.89,7604050,20236900
2/18/2015,86.74,7422267,22539610
2/17/2015,86.85,15191655,23088788
2/13/2015,89.05,14665220,22787006
2/12/2015,87.1,15177782,22467580
2/11/2015,86,12391883,22217924
2/10/2015,87.26,12043343,22404258
2/9/2015,86,12109549,22408406
2/6/2015,85.68,17632088,22489634
2/5/2015,87,28926156,22531500
2/4/2015,90,14643641,21790288
2/3/2015,90.61,13512263,21567008
2/2/2015,90.13,18865340,21199340
1/30/2015,89.08,36806856,20623134
1/29/2015,89.81,76561392,
1/28/2015,98.45,42144720,
1/27/2015,102.94,15659923,
1/26/2015,103.99,10664933,
1/23/2015,103.11,9873817,
1/22/2015,104,11432954,
1/21/2015,103.29,15186903,
1/20/2015,100.04,12105566,
1/16/2015,96.89,13327946,
1/15/2015,96.31,18260076,
1/14/2015,99.58,17807988,
1/13/2015,100.77,11294447,
1/12/2015,101.62,7997243,
1/9/2015,103.02,10222235,
