Date,Last Price,Volume,SMAVG (15)
3/13/2017,139.6,10955450,14837552
3/10/2017,138.79,16314113,14925621
3/9/2017,138.24,15535259,14693420
3/8/2017,137.72,10184514,14539505
3/7/2017,137.3,13527132,14818195
3/6/2017,137.42,12748179,14818135
3/3/2017,137.17,11160563,14972385
3/2/2017,136.76,12294804,15326388
3/1/2017,137.42,16257010,15999439
2/28/2017,135.54,16112092,15888735
2/27/2017,136.41,14306668,15951828
2/24/2017,135.44,12625742,16651709
2/23/2017,135.36,18422548,19434424
2/22/2017,136.12,27360092,21548906
2/21/2017,133.72,14759109,21044264
2/17/2017,133.53,12276490,21324064
2/16/2017,133.84,12831092,21808266
2/15/2017,133.44,13226534,22287536
2/14/2017,133.85,14364877,22657588
2/13/2017,134.05,13526221,22710776
2/10/2017,134.19,15061939,22915266
2/9/2017,134.14,16470609,23184286
2/8/2017,134.2,22390556,22899276
2/7/2017,131.84,14596449,22282962
2/6/2017,132.06,17058494,22329496
2/3/2017,130.98,24804890,22851218
2/2/2017,130.84,54366448,22441154
2/1/2017,133.23,50139776,20040492
1/31/2017,130.32,19790484,17852812
1/30/2017,130.98,18956096,18058804
1/27/2017,132.18,19539514,18698082
1/26/2017,132.78,20020140,18694924
1/25/2017,131.48,18777314,18668978
1/24/2017,129.37,15162724,18794750
1/23/2017,128.93,16593563,19029510
1/20/2017,127.04,19097224,18585596
1/19/2017,127.55,12195465,18118274
1/18/2017,127.92,13145852,18108674
1/17/2017,127.87,15294460,17958284
1/13/2017,128.34,24884324,18022558
1/12/2017,126.62,18653914,17081446
1/11/2017,126.09,18356524,16750146
1/10/2017,124.35,17324590,16587587
1/9/2017,124.9,22880360,17120902
1/6/2017,123.41,28545264,16938182
1/5/2017,120.67,19492150,16762704
1/4/2017,118.69,19630932,17447762
1/3/2017,116.86,20663912,17326068
12/30/2016,115.05,18684106,17112790
12/29/2016,116.35,9934873,17363368
12/28/2016,116.92,12087377,18161952
12/27/2016,118.01,12051481,18631542
12/23/2016,117.27,10889985,19174878
12/22/2016,117.4,16258587,20120236
12/21/2016,119.04,10767646,21921464
12/20/2016,119.09,13684402,23216216
12/19/2016,119.24,15918146,23563318
12/16/2016,119.87,25324300,23708864
12/15/2016,120.57,20139568,22597816
12/14/2016,120.21,25913096,22299988
12/13/2016,120.31,29768028,22311726
12/12/2016,117.77,17805528,22688216
12/9/2016,119.68,17464736,23026468
12/8/2016,118.91,22442756,23102002
12/7/2016,117.95,21913658,23765682
12/6/2016,117.31,19131202,24616862
12/5/2016,117.43,20201528,26766584
12/2/2016,115.4,25070364,27609158
12/1/2016,115.1,43276992,30460914
11/30/2016,118.42,30188922,29703516
11/29/2016,120.87,18890956,28988306
11/28/2016,120.41,18101314,29262834
11/25/2016,120.38,8658605,30092444
11/23/2016,120.84,15672136,33766288
11/22/2016,121.47,26089164,36067496
11/21/2016,121.77,35415368,35800068
11/18/2016,117.02,22879304,34483644
11/17/2016,117.79,18597766,34594728
11/16/2016,116.34,32397948,34470968
11/15/2016,117.2,34681368,33183420
11/14/2016,115.08,51377040,31760448
11/11/2016,119.02,32840136,29499994
11/10/2016,120.8,67846704,28583238
11/9/2016,123.18,31916020,24937958
11/8/2016,124.22,19460768,23927044
11/7/2016,122.15,23008880,23529924
11/4/2016,120.75,30545466,22752778
11/3/2016,120,63766260,21606100
11/2/2016,127.17,50190224,18497636
11/1/2016,129.5,22077780,15889820
10/31/2016,130.99,15668982,15587163
10/28/2016,131.29,24545548,15551813
10/27/2016,129.69,16741393,14769071
10/26/2016,131.04,13084731,14431827
10/25/2016,132.29,13336787,14385295
10/24/2016,133.28,17470228,14450012
10/21/2016,132.07,19088794,14162460
10/20/2016,130,13167503,14116736
10/19/2016,130.11,16752321,14207719
10/18/2016,128.57,13503967,13894073
10/17/2016,127.54,11351681,14036283
10/14/2016,127.88,13345292,14283833
10/13/2016,127.82,17139306,15282565
10/12/2016,129.05,11072991,15175832
10/11/2016,128.88,17537928,15375521
10/10/2016,130.24,15138720,14945247
10/7/2016,128.99,12804420,14933252
10/6/2016,128.74,11682729,15687569
10/5/2016,128.47,12386753,15916176
10/4/2016,128.19,14307548,16138418
10/3/2016,128.77,13156943,16385659
9/30/2016,128.27,18402944,16925380
9/29/2016,128.09,14532241,17505228
9/28/2016,129.23,12047636,17581518
9/27/2016,128.69,15637111,18644396
9/26/2016,127.31,15064940,19353816
9/23/2016,127.96,28326266,19157404
9/22/2016,130.08,15538307,18171396
9/21/2016,129.94,14068336,18082216
9/20/2016,128.64,11083808,18331280
9/19/2016,128.65,14958794,18654086
9/16/2016,129.07,24119174,18823822
9/15/2016,128.35,15111838,17931264
9/14/2016,127.77,15720388,17740056
9/13/2016,127.21,18016152,17579328
9/12/2016,128.69,21252752,17337342
9/9/2016,127.1,27100680,16699709
9/8/2016,130.27,15676595,15719718
9/7/2016,131.05,27990796,15594223
9/6/2016,129.73,26278408,14676331
9/2/2016,126.51,12118773,14210779
9/1/2016,126.17,13536125,14213458
8/31/2016,126.12,14200636,14093018
8/30/2016,125.84,17804286,13857652
8/29/2016,126.54,15925900,13978764
8/26/2016,124.96,17504824,13932632
8/25/2016,123.89,10730811,14111247
8/24/2016,123.48,12243719,14800257
8/23/2016,124.37,13309452,15219032
8/22/2016,124.15,14386361,15929629
8/19/2016,123.56,11688265,16637662
8/18/2016,123.91,12400816,18195698
8/17/2016,124.37,13794179,22632694
8/16/2016,123.3,14222410,25223364
8/15/2016,123.9,19295130,25449334
8/12/2016,124.88,12158955,25395490
8/11/2016,124.9,11729519,25813054
8/10/2016,124.88,10670148,26217862
8/9/2016,125.06,19620968,26842950
8/8/2016,125.26,15233929,26970972
8/5/2016,125.15,20184036,27346600
8/4/2016,124.36,21065974,27110730
8/3/2016,122.51,18525332,26678314
8/2/2016,123.09,23968414,26523802
8/1/2016,124.31,25006850,25940420
7/29/2016,123.94,35058804,25454068
7/28/2016,125,78955760,24326322
7/27/2016,123.34,52654240,20170860
7/26/2016,121.22,17611964,18283084
7/25/2016,121.63,18487448,18056088
7/22/2016,121,18422410,17822260
7/21/2016,120.61,17801664,18140280
7/20/2016,121.92,20046452,18351388
7/19/2016,120.61,21541292,18802548
7/18/2016,119.37,20868368,19793768
7/15/2016,116.86,16645964,21112086
7/14/2016,117.29,14579736,21080814
7/13/2016,116.78,16207662,21098588
7/12/2016,117.93,15217700,21295828
7/11/2016,117.87,17711570,21667006
7/8/2016,117.24,18142596,22129190
7/7/2016,115.85,16623843,22202100
7/6/2016,116.7,24337586,22415140
7/5/2016,114,14207037,21967198
7/1/2016,114.19,14980023,23134612
6/30/2016,114.28,23192716,23370000
6/29/2016,114.16,20968272,22747768
6/28/2016,112.7,26813842,22316922
6/27/2016,108.97,36409608,21669534
6/24/2016,112.08,40643128,20091872
6/23/2016,115.08,16176895,18324672
6/22/2016,113.91,14846329,18128074
6/21/2016,114.38,19166268,18140284
6/20/2016,113.37,20785390,18432372
6/17/2016,113.02,24644308,17946252
6/16/2016,114.39,19236256,17535386
6/15/2016,114.6,19819432,17588670
6/14/2016,114.94,17618480,17612948
6/13/2016,113.95,31718240,17801118
6/10/2016,116.62,18510826,16949556
6/9/2016,118.56,13859240,17085108
6/8/2016,118.39,14505596,17603980
6/7/2016,117.76,17103024,18058850
6/6/2016,118.79,12744676,19001836
6/3/2016,118.47,14135114,19360478
6/2/2016,118.93,13227922,19887168
6/1/2016,118.78,15029494,20474532
5/31/2016,118.81,23547596,21020454
5/27/2016,119.38,13493563,20859818
5/26/2016,119.47,18481340,21719952
5/25/2016,117.89,20035494,21958312
5/24/2016,117.7,20183628,22185842
5/23/2016,115.97,20441004,22448098
5/20/2016,117.35,18944832,22958374
5/19/2016,116.81,20544108,24171426
5/18/2016,117.65,21642300,28609158
5/17/2016,117.35,21328648,30647210
5/16/2016,118.67,31247834,30726736
5/13/2016,119.81,18124286,30044740
5/12/2016,120.28,22035464,31400336
5/11/2016,119.52,22038396,31322986
5/10/2016,120.5,23218308,31255620
5/9/2016,119.24,21138060,31721762
5/6/2016,119.49,26395568,31723706
5/5/2016,117.81,22056748,31358854
5/4/2016,118.06,23448440,31786626
5/3/2016,117.43,24117464,36105224
5/2/2016,118.57,28095168,36247264
4/29/2016,117.58,37140592,37025072
4/28/2016,116.73,87110080,37782220
4/27/2016,108.89,52213108,33355852
4/26/2016,108.76,22521534,31262620
4/25/2016,110.1,21017896,31292008
4/22/2016,110.56,38458200,33123344
4/21/2016,113.44,20875230,32210164
4/20/2016,112.42,21027900,32232316
4/19/2016,112.29,30210456,33046136
4/18/2016,110.45,21167200,33020462
4/15/2016,109.64,20922804,33032764
4/14/2016,110.84,28473322,32827186
4/13/2016,110.51,88227392,32166430
4/12/2016,110.61,26248080,27551342
4/11/2016,108.99,39762304,27031334
4/8/2016,110.63,48497808,26797640
4/7/2016,113.64,20714536,25180536
4/6/2016,113.71,20814640,25449218
4/5/2016,112.22,22962364,25236140
4/4/2016,112.55,48487912,24855272
4/1/2016,116.06,24760504,23002582
3/31/2016,114.1,21207526,23008834
3/30/2016,114.7,33235184,22961220
3/29/2016,116.14,29825340,22453338
3/28/2016,113.69,21351752,22567252
3/24/2016,113.05,17839120,22806392
3/23/2016,112.54,18561974,23040658
3/22/2016,112.25,19001076,23514538
3/21/2016,111.85,18447974,24035620
3/18/2016,111.45,36256876,24991020
3/17/2016,111.02,24241248,24352974
3/16/2016,112.18,24744778,24730644
3/15/2016,110.67,17618460,25375154
3/14/2016,109.89,17249364,25888544
3/11/2016,109.41,20697552,27119234
3/10/2016,107.32,24854284,27899698
3/9/2016,107.51,20493304,28215646
3/8/2016,105.93,25616964,29787652
3/7/2016,105.73,31534056,31125668
3/4/2016,108.39,24938858,31435182
3/3/2016,109.58,21353092,32683966
3/2/2016,109.95,25670170,34272384
3/1/2016,109.82,26817308,36741640
2/29/2016,106.92,32778992,39702472
2/26/2016,107.92,26686192,42643520
2/25/2016,108.07,29906278,43457120
2/24/2016,106.88,34412436,45257992
2/23/2016,105.46,25319316,46949068
2/22/2016,107.16,35709712,48336628
2/19/2016,104.57,32404516,50138616
2/18/2016,103.47,29593508,55143336
2/17/2016,105.2,44073368,57083728
2/16/2016,101.61,45687224,55937308
2/12/2016,102.01,36176760,55056960
2/11/2016,101.91,43670632,54678204
2/10/2016,101,45179368,53801424
2/9/2016,99.54,62709016,54726228
2/8/2016,99.75,71229744,52612176
2/5/2016,104.07,76894744,50939048
2/4/2016,110.49,38890200,49056640
2/3/2016,112.69,56919324,48691328
2/2/2016,114.61,59778572,46789732
2/1/2016,115.09,46132728,44799988
1/29/2016,112.21,62739548,44084624
1/28/2016,109.11,107475328,42913516
1/27/2016,94.45,58699360,37421572
1/26/2016,97.34,26877080,35058832
1/25/2016,97.01,32482016,35794520
1/22/2016,97.94,30495388,34855124
1/21/2016,94.16,30518940,33696432
1/20/2016,94.35,59051428,32807160
1/19/2016,95.26,30998256,29741714
1/15/2016,94.97,46132780,28109306
1/14/2016,98.37,48658624,26340432
1/13/2016,95.44,33410552,24069666
1/12/2016,99.37,28395390,22918214
1/11/2016,97.51,29932384,23424802
1/8/2016,97.33,35402296,22874356
1/7/2016,97.92,45172904,22026238
1/6/2016,102.97,25096184,20465668
1/5/2016,102.73,23258238,20446822
1/4/2016,102.22,37912404,20658120
12/31/2015,104.66,18391064,19294248
12/30/2015,106.22,13115007,19635994
12/29/2015,107.26,17179900,20121780
12/28/2015,105.93,13069733,20008114
12/24/2015,105.02,6512134,20551780
12/23/2015,104.63,19599672,21666736
12/22/2015,105.51,14597122,21988696
12/21/2015,104.77,16138786,22534344
12/18/2015,104.04,35994200,22817304
12/17/2015,106.22,21675686,20811896
12/16/2015,106.79,22680548,20376902
12/15/2015,104.55,21764332,20436686
12/14/2015,104.66,24813496,20312212
12/11/2015,102.12,26427728,20133288
12/10/2015,105.42,17454312,20072812
12/9/2015,104.6,23517268,20498294
12/8/2015,106.49,20401792,20717624
12/7/2015,105.61,15474890,22644782
12/4/2015,106.18,21224720,23631684
12/3/2015,104.38,23236484,23611680
12/2/2015,106.07,24429064,23733056
12/1/2015,107.12,22781868,23773230
11/30/2015,104.24,20383180,24013340
11/27/2015,105.45,5913066,24993418
11/25/2015,105.41,15150785,28814738
11/24/2015,105.74,23577292,30702640
11/23/2015,106.95,19897220,30546976
11/20/2015,107.32,22129648,30820758
11/19/2015,106.26,25520600,31577922
11/18/2015,107.77,23836526,31230994
11/17/2015,105.13,26807230,31247326
11/16/2015,104.04,49309168,31046544
11/13/2015,103.95,30278404,29490012
11/12/2015,108.02,20924674,30325430
11/11/2015,109.01,25057100,30689924
11/10/2015,107.91,25031680,30486366
11/9/2015,106.49,26383540,30876372
11/6/2015,107.095,35084344,30699464
11/5/2015,108.76,63232860,30054698
11/4/2015,103.94,43469308,27676342
11/3/2015,102.58,21242340,26061944
11/2/2015,103.31,24003944,25944478
10/30/2015,101.97,33487104,25574186
10/29/2015,104.88,20316692,24675906
10/28/2015,104.2,24081516,25140830
10/27/2015,103.7,23795472,25144014
10/26/2015,103.77,25961212,25056866
10/23/2015,102.19,42809660,25145620
10/22/2015,99.67,26392076,24817086
10/21/2015,97.11,22003730,25009858
10/20/2015,97,30881776,25954220
10/19/2015,98.47,23729924,26714224
10/16/2015,97.54,25412856,27878886
10/15/2015,95.96,27557516,28115470
10/14/2015,94.07,19253352,28218700
10/13/2015,94.12,19480348,28381906
10/12/2015,94.26,18449562,29542476
10/9/2015,93.24,20012912,30231836
10/8/2015,92.47,27290524,33050974
10/7/2015,92.4,24129276,33087726
10/6/2015,92.8,22488276,32567188
10/5/2015,94.01,27292516,32325260
10/2/2015,92.07,37881652,31847616
10/1/2015,90.95,29283652,30734510
9/30/2015,89.9,36169144,30544760
9/29/2015,86.67,42281840,30303558
9/28/2015,89.21,41199872,29285604
9/25/2015,92.77,28961622,28360858
9/24/2015,94.41,29105964,28233296
9/23/2015,93.97,21701428,28105600
9/22/2015,92.96,36888892,29065330
9/21/2015,95.55,28789972,28796114
9/18/2015,94.4,62299984,29091176
9/17/2015,94.34,27841804,27766602
9/16/2015,93.45,16321193,28918768
9/15/2015,92.9,18859352,31298770
9/14/2015,92.31,20127872,35622196
9/11/2015,92.05,21185048,38465584
9/10/2015,91.98,26437398,40026460
9/9/2015,90.44,32551124,39814052
9/8/2015,89.53,27012544,39129236
9/4/2015,88.26,27328668,38549300
9/3/2015,88.15,27048198,37789368
9/2/2015,89.89,27190528,37149604
9/1/2015,87.23,36097368,37144928
8/31/2015,89.43,32850666,36237840
8/28/2015,91.01,33215884,35489404
8/27/2015,89.73,42431376,34821620
8/26/2015,87.19,45124304,34810952
8/25/2015,83,52021232,33790208
8/24/2015,82.09,83710728,31664530
8/21/2015,86.06,62778680,28040022
8/20/2015,90.56,44598224,26955380
8/19/2015,95.31,23251272,29729586
8/18/2015,95.17,22278848,32489390
8/17/2015,93.93,18313532,33353198
8/14/2015,94.42,15929656,34704656
8/13/2015,93.43,17451768,35872340
8/12/2015,94.19,27120376,36670144
8/11/2015,93.62,22491032,36748752
8/10/2015,94.15,21624152,37879576
8/7/2015,94.3,23199144,40095332
8/6/2015,95.12,42271320,42148832
8/5/2015,96.44,29813174,40784352
8/4/2015,94.06,20136036,40855912
8/3/2015,94.14,29343116,41288700
7/31/2015,94.01,46509044,41330936
7/30/2015,95.21,86211320,39780060
7/29/2015,96.99,64648320,35586464
7/28/2015,95.29,35235992,32903198
7/27/2015,94.17,38585380,32758128
7/24/2015,96.95,33444930,31828162
7/23/2015,95.44,29418832,30725752
7/22/2015,97.04,28299518,30448500
7/21/2015,98.39,39453332,30110744
7/20/2015,97.91,54860540,29877714
7/17/2015,94.97,54001636,28767988
7/16/2015,90.85,21804086,26988010
7/15/2015,89.76,30886600,28292420
7/14/2015,89.68,26627848,29611170
7/13/2015,90.1,29976670,29794852
7/10/2015,87.95,23245872,29353286
7/9/2015,85.88,23307402,29589066
7/8/2015,85.65,24399340,29258592
7/7/2015,87.22,33059920,28544880
7/6/2015,87.55,24635916,27594558
7/2/2015,87.285,16908780,26713356
7/1/2015,86.91,25260044,26829892
6/30/2015,85.765,23233184,26581302
6/29/2015,85.8,35957872,26132260
6/26/2015,88.01,38214648,24862766
6/25/2015,87.98,27301968,23391330
6/24/2015,88.86,41370228,22962124
6/23/2015,87.88,50667852,22322440
6/22/2015,84.74,29383080,20206138
6/19/2015,82.51,23353194,19455200
6/18/2015,82.905,26782572,18973958
6/17/2015,81.79,18350288,17987254
6/16/2015,81.06,13693666,17707960
6/15/2015,80.71,18805088,17883138
6/12/2015,81.53,11417882,17933994
6/11/2015,81.83,18656812,18066318
6/10/2015,82.16,21531208,18359658
6/9/2015,80.67,16497538,18121270
6/8/2015,80.67,16915472,18462346
6/5/2015,82.14,16143093,19139306
6/4/2015,82.05,20863876,21358966
6/3/2015,82.44,31774992,21402196
6/2/2015,80.445,18923300,20702884
6/1/2015,80.29,18119012,20699600
5/29/2015,79.19,16134580,20821240
5/28/2015,80.145,11982008,21062228
5/27/2015,80.55,14160865,22174296
5/26/2015,79.335,16321339,22717660
5/22/2015,80.54,19567936,22609038
5/21/2015,80.48,13402749,22913598
5/20/2015,80.55,23056900,23953348
5/19/2015,80.63,17955388,24178240
5/18/2015,80.88,21613674,24566236
5/15/2015,80.42,27069884,24821728
5/14/2015,81.37,49437996,24994426
5/13/2015,78.44,21512308,26613764
5/12/2015,77.46,21285310,28216142
5/11/2015,78.01,18874054,28608578
5/8/2015,78.51,19943596,29270092
5/7/2015,78.425,19749428,29554850
5/6/2015,78.1,28663026,29156200
5/5/2015,77.56,22311318,28738062
5/4/2015,78.81,14691991,28559586
5/1/2015,78.99,24136358,29372326
4/30/2015,78.77,28999004,28598552
4/29/2015,80.465,26430258,27727104
4/28/2015,80.68,23775344,27229534
4/27/2015,81.91,25446032,26808982
4/24/2015,81.53,29660356,26383442
4/23/2015,82.41,73728080,25717022
4/22/2015,84.63,45547964,22272360
4/21/2015,83.62,27171852,20551448
4/20/2015,83.09,28796760,20375170
4/17/2015,80.775,24214984,19680224
4/16/2015,82.31,13769687,20252212
4/15/2015,82.705,22390944,21829976
4/14/2015,83.515,19634172,22509016
4/13/2015,83.01,26883094,23023892
4/10/2015,82.04,12529738,24196108
4/9/2015,82.17,15927281,26167426
4/8/2015,82.275,18966732,27566438
4/7/2015,82.32,17467042,27779988
4/6/2015,82.44,19062934,27902544
4/2/2015,81.555,19664052,27868836
4/1/2015,81.665,22058168,27630786
3/31/2015,82.215,19734276,27507956
3/30/2015,83.195,24527686,27730140
3/27/2015,83.3,18372582,27356636
3/26/2015,83.01,32794800,27764368
3/25/2015,82.92,37436148,27433096
3/24/2015,85.31,32576522,26812466
3/23/2015,84.43,27357332,25883030
3/20/2015,83.8,44466324,25503376
3/19/2015,82.75,42099524,24588234
3/18/2015,80.91,36912448,23855726
3/17/2015,79.365,22169968,23101150
3/16/2015,78.07,19305406,22882960
3/13/2015,78.05,18557296,23205204
3/12/2015,78.93,16093319,24430164
3/11/2015,77.57,20215704,26414020
3/10/2015,77.55,23067056,26561402
3/9/2015,79.44,18925096,26707224
3/6/2015,80.005,24488580,26687008
3/5/2015,81.21,27825732,26203436
3/4/2015,80.895,28126686,25740216
3/3/2015,79.6,18634972,24919192
3/2/2015,79.75,21662536,24756482
2/27/2015,78.97,30739196,24726380
2/26/2015,80.41,31111892,23681272
2/25/2015,79.56,25593800,22958970
2/24/2015,78.45,18897132,23049898
2/23/2015,78.84,24139056,24587106
2/20/2015,79.895,36931696,25821134
2/19/2015,79.42,45851176,27445252
2/18/2015,76.71,22426420,27942270
2/17/2015,75.6,25254400,27787840
2/13/2015,75.74,18621860,27388268
2/12/2015,76.23,17234976,27263244
2/11/2015,76.51,20877428,27415542
2/10/2015,75.19,15811344,27696830
2/9/2015,74.44,16194322,28164182
2/6/2015,74.47,21210994,28537328
2/5/2015,75.615,15062573,29398860
2/4/2015,75.63,20277368,30122594
2/3/2015,75.4,26957714,30449406
2/2/2015,74.99,41955256,29931572
1/30/2015,75.91,42649492,28545022
1/29/2015,78,61293468,
1/28/2015,76.24,53306424,
1/27/2015,75.78,20109976,
1/26/2015,77.495,19260820,
1/23/2015,77.83,16746503,
1/22/2015,77.65,19519458,
1/21/2015,76.74,25096736,
1/20/2015,76.24,22821614,
1/16/2015,75.18,21791528,
1/15/2015,74.05,34133976,
1/14/2015,76.28,25918564,
1/13/2015,76.45,25179560,
1/12/2015,76.72,19190194,
1/9/2015,77.74,21157008,
